row_id,protocol,source_file,source_name,sample_num,station,station_raw,sample_type,qa_link,split,split_factor,analyst,analyst_date,analyst_date_raw,scope_used,power_used,species_name,species_code,subgroup,group_code,length_mm,width_mm,organism_count,rotvol_ml,submla_ml,submlb_ml,rot_subml_ml,comment,is_qa_sample
15920,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,24GH00I74,HU 15M,HU 15M,D20,NA,A,2,CTH,2026-03-02,2026-03-02,OCEANA,100,Copepod nauplii,COPNAUP,NAU,NAU,0.15700000000000003,0,1,41,2,NA,2,NA,FALSE
15921,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,24GH00I74,HU 15M,HU 15M,D20,NA,A,2,CTH,2026-03-02,2026-03-02,OCEANA,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,91,41,2,NA,2,NA,FALSE
15922,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,24GH00I74,HU 15M,HU 15M,D20,NA,A,2,CTH,2026-03-02,2026-03-02,OCEANA,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,110,41,2,NA,2,NA,FALSE
15923,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,24GH00I74,HU 15M,HU 15M,D20,NA,B,2,CTH,2026-03-02,2026-03-02,OCEANA,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,123,41,NA,2,2,NA,FALSE
15924,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,24GH00I74,HU 15M,HU 15M,D20,NA,B,2,CTH,2026-03-02,2026-03-02,OCEANA,100,Notommata spp.,NOOSP,ROT,ROT,0.17600000000000002,0,1,41,NA,2,2,NA,FALSE
15925,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,HU 15M D20 Spring 2024 24GH00I74 Rot.xlsx,24GH00I74,HU 15M,HU 15M,D20,NA,B,2,CTH,2026-03-02,2026-03-02,OCEANA,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,117,41,NA,2,2,NA,FALSE
15926,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.11799999999999998,0,1,62.5,1,NA,1,NA,FALSE
15927,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.109,0,1,62.5,1,NA,1,NA,FALSE
15928,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.168,0,1,62.5,1,NA,1,NA,FALSE
15929,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.234,0,1,62.5,1,NA,1,NA,FALSE
15930,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.114,0,1,62.5,1,NA,1,NA,FALSE
15931,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.15200000000000002,0,1,62.5,1,NA,1,NA,FALSE
15932,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.16,0,1,62.5,1,NA,1,NA,FALSE
15933,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.14500000000000002,0,1,62.5,1,NA,1,NA,FALSE
15934,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.24300000000000002,0,1,62.5,1,NA,1,NA,FALSE
15935,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.15300000000000002,0,1,62.5,1,NA,1,NA,FALSE
15936,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.24000000000000002,0,1,62.5,1,NA,1,NA,FALSE
15937,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.28700000000000003,0,1,62.5,1,NA,1,NA,FALSE
15938,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.13,0,1,62.5,1,NA,1,NA,FALSE
15939,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.227,0,1,62.5,1,NA,1,NA,FALSE
15940,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.15000000000000002,0,1,62.5,1,NA,1,NA,FALSE
15941,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.28600000000000003,0,1,62.5,1,NA,1,NA,FALSE
15942,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.356,0,1,62.5,1,NA,1,NA,FALSE
15943,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.14900000000000002,0,1,62.5,1,NA,1,NA,FALSE
15944,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.197,0,1,62.5,1,NA,1,NA,FALSE
15945,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.14500000000000002,0,1,62.5,1,NA,1,NA,FALSE
15946,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.14300000000000002,0,1,62.5,1,NA,1,NA,FALSE
15947,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,A,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,203,62.5,1,NA,1,NA,FALSE
15948,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,HU 27 D20 Spring 2024 22GH01I14 Rot.xlsx,24GH01I14,HU 27,HU 27,D20,NA,B,1,CCM,2025-12-01,2025-12-01,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,210,62.5,NA,1,1,NA,FALSE
15949,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.136,0,1,51,1,NA,1,NA,FALSE
15950,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.17700000000000002,0,1,51,1,NA,1,NA,FALSE
15951,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.201,0,1,51,1,NA,1,NA,FALSE
15952,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.193,0,1,51,1,NA,1,NA,FALSE
15953,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.252,0,1,51,1,NA,1,NA,FALSE
15954,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.17200000000000001,0,1,51,1,NA,1,NA,FALSE
15955,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.14100000000000001,0,1,51,1,NA,1,NA,FALSE
15956,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.30100000000000005,0,1,51,1,NA,1,NA,FALSE
15957,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.21400000000000002,0,1,51,1,NA,1,NA,FALSE
15958,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.184,0,1,51,1,NA,1,NA,FALSE
15959,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.184,0,1,51,1,NA,1,NA,FALSE
15960,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.21400000000000002,0,1,51,1,NA,1,NA,FALSE
15961,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.21600000000000003,0,1,51,1,NA,1,NA,FALSE
15962,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.11899999999999997,0,1,51,1,NA,1,NA,FALSE
15963,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.134,0,1,51,1,NA,1,NA,FALSE
15964,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.17400000000000002,0,1,51,1,NA,1,NA,FALSE
15965,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Synchaeta spp.,SYNSP,ROT,ROT,0.08600000000000002,0,1,51,1,NA,1,NA,FALSE
15966,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.14900000000000002,0,1,51,1,NA,1,NA,FALSE
15967,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.126,0,1,51,1,NA,1,NA,FALSE
15968,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.15900000000000003,0,1,51,1,NA,1,NA,FALSE
15969,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.15800000000000003,0,1,51,1,NA,1,NA,FALSE
15970,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,160,51,1,NA,1,NA,FALSE
15971,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,HU 32 D20 Spring 2024 22GH01I34 Rot.xlsx,24GH01I34,HU 32,HU 32,D20,NA,B,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,NA,0,201,51,NA,1,1,NA,FALSE
15972,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.125,0,1,43,1,NA,1,NA,FALSE
15973,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.29200000000000004,0,1,43,1,NA,1,NA,FALSE
15974,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.309,0,1,43,1,NA,1,NA,FALSE
15975,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.16,0,1,43,1,NA,1,NA,FALSE
15976,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.351,0,1,43,1,NA,1,NA,FALSE
15977,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.275,0,1,43,1,NA,1,NA,FALSE
15978,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.131,0,1,43,1,NA,1,NA,FALSE
15979,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.26,0,1,43,1,NA,1,NA,FALSE
15980,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.223,0,1,43,1,NA,1,NA,FALSE
15981,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.31,0,1,43,1,NA,1,NA,FALSE
15982,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.21900000000000003,0,1,43,1,NA,1,NA,FALSE
15983,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.19,0,1,43,1,NA,1,NA,FALSE
15984,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.163,0,1,43,1,NA,1,NA,FALSE
15985,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.347,0,1,43,1,NA,1,NA,FALSE
15986,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.188,0,1,43,1,NA,1,NA,FALSE
15987,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.15700000000000003,0,1,43,1,NA,1,NA,FALSE
15988,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.126,0,1,43,1,NA,1,NA,FALSE
15989,rot,GLNPO 2024 Spring/Huron/D20/Rots/HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,HU 37 D20 Spring 2024 22GH01I54 Rot.xlsx,24GH01I54,HU 37,HU 37,D20,NA,A,1,CCM,2025-11-19,2025-11-19,Polaris,100,Copepod nauplii,COPNAUP,NAU,NAU,0.14300000000000002,0,1,43,1,NA,1,NA,FALSE
